site,horizon,model,MAE_u10,RMSE_u10,MAE_v10,RMSE_v10
GN002,0.25,ECMWF,10.969694324812705,13.879868568709243,13.769932760320772,17.760208495631293
GN002,0.5,ABED,3.4538357192265594,4.320348275060345,3.108277922463488,3.951992749749877
GN002,0.5,ECMWF,10.961385801309172,13.861600908292415,13.7419269534409,17.733522476462273
GN002,0.75,ABED,3.4652994056930764,4.3450220618104085,3.0751510072150268,3.9179854048814544
GN002,0.75,ECMWF,10.946614960454674,13.834386549893573,13.70926022392814,17.706572120980002
GN002,1.0,ABED,3.4608464814065134,4.359942245164746,3.092330421143047,3.9391234438231764
GN002,1.0,ECMWF,10.93417181326401,13.80833209858083,13.678671935962576,17.682510928305234
GN002,1.25,ABED,3.3874987268788836,4.2794563156139205,3.068476337241009,3.9173675785963766
GN002,1.25,ECMWF,10.935701194595884,13.790528356115791,13.655391168826007,17.659136538926806
GN002,1.5,ABED,3.2989695583207483,4.141699822688773,3.0447823451334437,3.9052739201004374
GN002,1.5,ECMWF,10.942607816354228,13.771977147363446,13.628805687290846,17.632013248896428
GN002,1.75,ABED,3.2327551887177957,4.071357568697921,3.028056259527963,3.9078836546964935
GN002,1.75,ECMWF,10.947575572378057,13.75490299592853,13.598684478669572,17.60137226154426
GN002,2.0,ABED,3.2093198446152003,4.062683618627933,3.0295888053556985,3.886280636285896
GN002,2.0,ECMWF,10.959978369604917,13.75348422929519,13.57428913817579,17.568588449009727
GN002,2.25,ABED,3.2698548823317286,4.105067823664454,3.0255733003406866,3.8910203805460974
GN002,2.25,ECMWF,10.980413258351147,13.764351146860788,13.555364733249391,17.53871122440427
GN002,2.5,ABED,3.299922406920685,4.129587227909585,3.0255449037273636,3.9251556081212033
GN002,2.5,ECMWF,11.000618184312675,13.780666871935273,13.533368111099735,17.498708665578675
GN002,2.75,ABED,3.2407368544455886,4.089461634142812,2.9683561835367334,3.85786957749369
GN002,2.75,ECMWF,11.027101582196565,13.806641262127883,13.508506291909725,17.446540290981645
GN002,3.0,ABED,3.1940469540957666,4.044114668903718,2.953949377433657,3.819677581751541
GN002,3.0,ECMWF,11.045059910813588,13.829933922429083,13.494532669112003,17.409436683163943
GN002,3.25,ABED,3.1804389290850272,4.057494482566359,2.896870303818617,3.756891256634891
GN002,3.25,ECMWF,11.06383791956809,13.854037552467867,13.490725040162744,17.378149840536317
GN002,3.5,ABED,3.205579738713664,4.106783735357225,2.85299847545444,3.7254175886999397
GN002,3.5,ECMWF,11.08038405402226,13.872074772220843,13.47505239415871,17.33605375899516
GN002,3.75,ABED,3.222555765261253,4.101789613481159,2.8520197494492296,3.749285264793921
GN002,3.75,ECMWF,11.100682163660336,13.89278318079185,13.444631460827724,17.284742680587946
GN002,4.0,ABED,3.1797766041219515,4.036800586074108,2.8422051602147658,3.6877861509324705
GN002,4.0,ECMWF,11.12607382486596,13.909897547730433,13.416055961031136,17.21896922421557
GN002,4.25,ABED,3.201802438775183,4.040972809002813,2.8178200713789336,3.6421949245623972
GN002,4.25,ECMWF,11.143856887386821,13.919303665412421,13.393692098011016,17.159691102307754
GN002,4.5,ABED,3.18966275267303,4.006630093987441,2.849461878188664,3.697992370885276
GN002,4.5,ECMWF,11.146773034917056,13.913200155498924,13.373543093905651,17.10701070535667
GN002,4.75,ABED,3.1689232368416222,3.970228054571415,2.8582161300179836,3.714696722089351
GN002,4.75,ECMWF,11.14169496636081,13.897426432898957,13.354083035197199,17.043246288304847
GN002,5.0,ABED,3.165025096965357,3.989728732576671,2.828456966733126,3.6895963908584943
GN002,5.0,ECMWF,11.144729522479272,13.884031310206955,13.30602571807883,16.966842381041037
GN002,5.25,ABED,3.1662981742262546,4.020396047096758,2.8247076744423705,3.6999953437242934
GN002,5.25,ECMWF,11.140695384262704,13.870503946508475,13.25515185448332,16.87792957704962
GN002,5.5,ABED,3.198073063635885,4.058707673373618,2.8826198265138587,3.7833415165792474
GN002,5.5,ECMWF,11.13831254037406,13.854246331305287,13.20952605281145,16.800587576292905
GN002,5.75,ABED,3.2202233773469926,4.081999852836826,2.9546223409241064,3.8872097117849944
GN002,5.75,ECMWF,11.126961643339273,13.819399232867369,13.17432093201438,16.747136556535594
GN002,6.0,ABED,3.2301021272768127,4.1215783289681385,3.0475341172211547,4.010552904360954
GN002,6.0,ECMWF,11.107393567099592,13.781802016694446,13.134867480704372,16.688127360833278
GN002,6.25,ABED,3.2711945844015906,4.169350975569342,3.145914794575442,4.139428648772349
GN002,6.25,ECMWF,11.09145539498864,13.736583729694173,13.078993280116487,16.61216713733553
GN002,6.5,ABED,3.329451241645693,4.1811659078800165,3.2824579968798866,4.271256713665089
GN002,6.5,ECMWF,11.082027553510756,13.696431085464098,13.029068721153475,16.52102209266498
GN002,6.75,ABED,3.3615585592924617,4.181548824080756,3.3948615318416464,4.4152959906929565
GN002,6.75,ECMWF,11.07523499677302,13.671216889206299,12.975772532307019,16.42630904360829
GN002,7.0,ABED,3.376650616379553,4.219844766751054,3.492971440784535,4.5431529594916755
GN002,7.0,ECMWF,11.036453819428962,13.621779979084478,12.919395925558025,16.34262194620559
JA002,7.75,ABED,3.8056949460290763,4.803103657527841,1.7805812116062856,2.3550744471800584
JA002,7.75,ECMWF,15.03919776974638,17.394923758660187,6.249346282442199,7.410694392558769
